,0,6,1,2,3,4,5
2239,342078,797519,Antibody Test,10:00:00,22:30:00,24:00:00,11
2240,407627,566236,Johnson & Johnson Vaccination,8:30:00,21:00:00,1:00:00,12
2241,178255,711820,Pfizer Vaccination,9:00:00,20:30:00,0:30:00,13
2242,505940,408717,Pfizer Vaccination,10:30:00,0:00:00,1:00:00,6
2243,374869,181237,Moderna Vaccination,11:00:00,23:30:00,48:00:00,10
2244,702553,990203,Moderna Vaccination,11:00:00,20:00:00,48:00:00,11
2245,505951,394241,Moderna Vaccination,9:30:00,22:00:00,24:00:00,0
2246,538730,232170,PCR Testing,10:00:00,20:00:00,36:00:00,9
2247,505965,932685,Rapid Test,9:30:00,20:00:00,24:00:00,8
2248,178286,216202,Pfizer Vaccination,7:30:00,22:30:00,0:30:00,9
2249,276593,426831,Rapid Test,11:30:00,0:00:00,24:00:00,13
2250,931953,912528,Pfizer Vaccination,11:00:00,22:30:00,0:30:00,7
2251,374908,797519,Rapid Test,8:00:00,20:30:00,24:00:00,9
2252,604289,236369,Rapid Test,11:30:00,23:00:00,48:00:00,7
2253,276621,645869,PCR Testing,9:00:00,22:00:00,24:00:00,0
2254,505999,553810,Rapid Test,9:30:00,0:00:00,48:00:00,12
2255,833686,310238,Johnson & Johnson Vaccination,11:00:00,20:30:00,1:00:00,7
2256,440478,125787,Rapid Test,10:00:00,0:00:00,36:00:00,11
2257,506022,795652,Moderna Vaccination,10:00:00,23:00:00,36:00:00,7
2258,932008,482450,Pfizer Vaccination,10:00:00,21:30:00,1:00:00,10
2259,768169,369500,Rapid Test,10:00:00,21:30:00,24:00:00,0
2260,407720,365294,PCR Testing,11:00:00,20:30:00,36:00:00,5
2261,309422,423068,Pfizer Vaccination,10:30:00,20:00:00,0:45:00,13
2262,309428,236369,Antibody Test,8:00:00,22:30:00,48:00:00,6
2263,571574,137969,PCR Testing,11:00:00,0:00:00,24:00:00,7
2264,866486,302238,Pfizer Vaccination,9:30:00,0:00:00,0:45:00,7
2265,145601,330915,Pfizer Vaccination,9:30:00,0:00:00,0:45:00,8
2266,735430,881628,Johnson & Johnson Vaccination,9:00:00,0:00:00,0:30:00,6
2267,276685,455844,Pfizer Vaccination,11:00:00,22:00:00,1:00:00,8
2268,637138,435366,Pfizer Vaccination,7:30:00,20:30:00,0:45:00,11
2269,899288,566001,PCR Testing,11:30:00,22:30:00,48:00:00,10
2270,932070,339111,Pfizer Vaccination,7:30:00,23:30:00,0:30:00,11
2271,899308,251057,Pfizer Vaccination,11:30:00,22:30:00,0:30:00,6
2272,178413,842932,Pfizer Vaccination,8:30:00,20:00:00,1:00:00,9
2273,833777,887537,PCR Testing,9:30:00,22:30:00,48:00:00,6
2274,506118,130233,Pfizer Vaccination,11:00:00,23:00:00,0:45:00,0
2275,932103,553810,Antibody Test,9:00:00,21:30:00,36:00:00,9
2276,309517,289528,PCR Testing,10:30:00,23:00:00,48:00:00,0
2277,211218,728030,Johnson & Johnson Vaccination,9:00:00,0:00:00,0:30:00,9
2278,375059,301919,Rapid Test,11:30:00,22:30:00,36:00:00,5
2279,440614,490328,Antibody Test,8:30:00,21:00:00,48:00:00,0
2280,440616,807777,Rapid Test,8:00:00,22:30:00,24:00:00,0
2281,244010,650429,Pfizer Vaccination,9:00:00,21:00:00,0:45:00,7
2282,538929,746236,PCR Testing,10:30:00,21:30:00,36:00:00,12
2283,309559,629764,Moderna Vaccination,8:30:00,23:00:00,36:00:00,9
2284,637247,125787,Antibody Test,9:30:00,20:00:00,24:00:00,9
2285,440660,672774,Moderna Vaccination,9:00:00,0:00:00,36:00:00,11
2286,538964,615169,PCR Testing,11:30:00,21:00:00,48:00:00,7
2287,670038,386055,Moderna Vaccination,11:30:00,21:30:00,48:00:00,6
2288,866647,369500,Antibody Test,10:30:00,23:30:00,24:00:00,6
2289,473433,619265,PCR Testing,7:30:00,0:00:00,24:00:00,5
2290,670048,193544,Moderna Vaccination,11:30:00,23:30:00,48:00:00,13
2291,112996,895841,Rapid Test,8:00:00,21:30:00,36:00:00,9
2292,899429,893795,Rapid Test,8:30:00,21:30:00,24:00:00,8
2293,932200,380093,Pfizer Vaccination,11:30:00,0:00:00,0:30:00,11
2294,538989,789695,Pfizer Vaccination,10:30:00,23:00:00,0:45:00,12
2295,604525,697356,Moderna Vaccination,10:30:00,23:30:00,24:00:00,5
2296,244088,301919,Antibody Test,8:30:00,0:00:00,48:00:00,12
2297,997753,248675,Rapid Test,11:00:00,22:00:00,36:00:00,12
2298,571776,846862,Moderna Vaccination,7:30:00,21:00:00,24:00:00,6
2299,440707,756931,Pfizer Vaccination,9:30:00,20:30:00,0:45:00,8
2300,145803,807777,Antibody Test,11:30:00,22:00:00,36:00:00,9
2301,768396,240656,Moderna Vaccination,11:30:00,22:00:00,48:00:00,10
2302,145805,895841,Antibody Test,11:30:00,21:30:00,24:00:00,9
2303,539024,893795,Antibody Test,9:00:00,22:00:00,48:00:00,7
2304,342419,902160,Moderna Vaccination,11:00:00,22:30:00,36:00:00,0
2305,866717,209665,PCR Testing,8:00:00,20:00:00,48:00:00,11
2306,407974,494610,Moderna Vaccination,10:30:00,23:30:00,24:00:00,10
2307,866736,828260,Rapid Test,7:30:00,21:30:00,48:00:00,13
2308,145847,969574,Rapid Test,7:30:00,22:30:00,36:00:00,9
2309,539089,142307,Johnson & Johnson Vaccination,9:30:00,23:00:00,0:45:00,0
2310,145878,150723,Pfizer Vaccination,10:30:00,20:00:00,0:30:00,12
2311,473558,674795,Johnson & Johnson Vaccination,10:30:00,23:00:00,1:00:00,9
2312,735702,248675,Antibody Test,7:30:00,23:00:00,36:00:00,7
2313,539095,828260,Antibody Test,8:30:00,20:30:00,48:00:00,8
2314,113113,865030,PCR Testing,9:00:00,21:30:00,36:00:00,9
2315,145883,969574,Antibody Test,7:30:00,22:00:00,24:00:00,8
2316,637408,418796,Johnson & Johnson Vaccination,8:30:00,23:00:00,0:45:00,10
2317,997868,645902,PCR Testing,9:30:00,23:30:00,48:00:00,6
2318,113135,893711,PCR Testing,10:00:00,0:00:00,48:00:00,11
2319,539124,474097,Johnson & Johnson Vaccination,8:30:00,21:30:00,1:00:00,5
2320,244214,730099,Johnson & Johnson Vaccination,8:30:00,21:30:00,1:00:00,13
2321,342518,181237,Johnson & Johnson Vaccination,8:00:00,23:30:00,1:00:00,10
2322,309753,566261,Johnson & Johnson Vaccination,8:30:00,21:30:00,0:30:00,5
2323,702981,379751,Antibody Test,8:30:00,21:30:00,24:00:00,10
2324,932360,369868,Pfizer Vaccination,10:00:00,20:00:00,0:30:00,6
2325,375307,510736,PCR Testing,11:30:00,20:30:00,36:00:00,0
2326,473617,361489,Moderna Vaccination,8:30:00,0:00:00,24:00:00,5
2327,473623,455521,Antibody Test,11:30:00,23:30:00,36:00:00,10
2328,604697,234257,PCR Testing,8:30:00,21:30:00,24:00:00,12
2329,703016,605390,Pfizer Vaccination,8:30:00,21:00:00,0:30:00,12
2330,309807,379751,Rapid Test,9:30:00,22:00:00,24:00:00,12
2331,637496,990203,Johnson & Johnson Vaccination,7:30:00,23:30:00,1:00:00,6
2332,834121,898069,Moderna Vaccination,8:00:00,21:30:00,48:00:00,6
2333,277083,177364,Pfizer Vaccination,11:00:00,22:30:00,0:45:00,5
2334,834140,779261,Johnson & Johnson Vaccination,10:30:00,22:00:00,1:00:00,8
2335,572004,893714,PCR Testing,10:00:00,22:00:00,24:00:00,6
2336,178790,455521,Rapid Test,10:00:00,21:30:00,36:00:00,13
2337,440939,785258,Rapid Test,11:00:00,22:00:00,24:00:00,5
2338,440940,461674,Antibody Test,8:00:00,23:00:00,48:00:00,6
2339,309878,539670,Moderna Vaccination,7:30:00,23:30:00,36:00:00,0
2340,572023,115735,Moderna Vaccination,11:30:00,22:30:00,36:00:00,9
2341,637575,515094,Moderna Vaccination,7:30:00,23:30:00,36:00:00,10
2342,473735,806101,Pfizer Vaccination,8:30:00,23:30:00,0:45:00,11
2343,408202,121856,Johnson & Johnson Vaccination,7:30:00,23:30:00,0:45:00,12
2344,637579,592748,Antibody Test,9:00:00,20:30:00,48:00:00,9
2345,277137,322416,Antibody Test,10:00:00,23:30:00,24:00:00,13
2346,113304,818389,Pfizer Vaccination,10:00:00,20:30:00,0:45:00,7
2347,178841,795652,Johnson & Johnson Vaccination,8:00:00,20:00:00,0:30:00,0
2348,572058,492401,Antibody Test,8:30:00,20:00:00,36:00:00,12
2349,834200,629764,Johnson & Johnson Vaccination,8:00:00,22:00:00,0:30:00,11
2350,604837,902359,Pfizer Vaccination,8:00:00,23:30:00,0:45:00,8
2351,965301,672774,Johnson & Johnson Vaccination,11:30:00,20:30:00,0:30:00,11
2352,899785,461674,Rapid Test,9:00:00,21:00:00,36:00:00,13
2353,113357,979998,Moderna Vaccination,11:00:00,20:30:00,48:00:00,0
2354,342735,987922,PCR Testing,8:30:00,23:30:00,36:00:00,0
2355,899799,592748,Rapid Test,8:00:00,21:00:00,24:00:00,13
2356,113373,322416,Rapid Test,9:00:00,20:30:00,48:00:00,12
2357,506600,168991,Moderna Vaccination,10:00:00,20:00:00,24:00:00,0
2358,408299,625522,Antibody Test,8:30:00,23:00:00,48:00:00,6
2359,113396,990425,Pfizer Vaccination,10:00:00,23:00:00,1:00:00,9
2360,965366,386055,Johnson & Johnson Vaccination,9:00:00,0:00:00,1:00:00,8
2361,211704,758818,Moderna Vaccination,10:00:00,20:00:00,36:00:00,10
2362,965368,473977,Antibody Test,7:30:00,0:00:00,48:00:00,11
2363,441092,367833,Pfizer Vaccination,8:30:00,22:00:00,0:45:00,10
2364,244490,492401,Rapid Test,11:00:00,20:30:00,36:00:00,5
2365,539403,292054,Pfizer Vaccination,9:00:00,20:00:00,0:30:00,0
2366,932625,193544,Johnson & Johnson Vaccination,10:30:00,21:00:00,1:00:00,6
2367,998165,433161,Johnson & Johnson Vaccination,9:30:00,22:00:00,1:00:00,0
2368,146198,697356,Johnson & Johnson Vaccination,8:00:00,21:30:00,1:00:00,7
2369,310039,846862,Johnson & Johnson Vaccination,9:00:00,23:00:00,0:45:00,13
2370,178987,893810,Rapid Test,9:30:00,22:00:00,24:00:00,7
2371,178995,625522,Rapid Test,8:00:00,22:00:00,24:00:00,9
2372,342838,391956,PCR Testing,10:30:00,20:30:00,48:00:00,8
2373,408374,306211,Moderna Vaccination,9:30:00,20:30:00,24:00:00,0
2374,572223,154492,Antibody Test,11:30:00,0:00:00,24:00:00,6
2375,670530,473977,Rapid Test,11:30:00,23:00:00,24:00:00,0
2376,834371,537636,Moderna Vaccination,9:00:00,21:00:00,36:00:00,11
2377,146245,252694,PCR Testing,10:00:00,22:00:00,24:00:00,5
2378,113480,214236,Pfizer Vaccination,10:00:00,21:00:00,0:45:00,9
2379,342858,240656,Johnson & Johnson Vaccination,9:00:00,20:00:00,0:45:00,10
2380,834395,623485,Antibody Test,11:00:00,21:30:00,24:00:00,11
2381,342876,429280,Pfizer Vaccination,9:30:00,20:00:00,1:00:00,11
2382,572252,902160,Johnson & Johnson Vaccination,10:00:00,23:30:00,0:45:00,9
2383,998240,550905,PCR Testing,10:00:00,22:30:00,24:00:00,9
2384,179040,508701,PCR Testing,11:00:00,23:00:00,36:00:00,6
2385,506722,181119,Antibody Test,8:00:00,0:00:00,36:00:00,7
2386,244581,736484,Pfizer Vaccination,11:30:00,0:00:00,0:45:00,8
2387,834409,154492,Rapid Test,7:30:00,21:00:00,48:00:00,12
2388,310122,711717,Moderna Vaccination,9:30:00,21:00:00,48:00:00,7
2389,113520,873701,Pfizer Vaccination,9:00:00,21:30:00,0:45:00,9
2390,703348,898069,Johnson & Johnson Vaccination,9:00:00,20:30:00,1:00:00,9
2391,834434,576554,Moderna Vaccination,8:00:00,20:00:00,48:00:00,5
2392,539533,175148,Moderna Vaccination,10:30:00,20:30:00,48:00:00,12
2393,441238,623485,Rapid Test,8:30:00,20:00:00,36:00:00,11
2394,474011,736129,Antibody Test,11:30:00,22:30:00,36:00:00,5
2395,965536,177023,Rapid Test,9:30:00,23:00:00,36:00:00,13
2396,572328,973599,PCR Testing,9:00:00,21:00:00,36:00:00,7
2397,277420,670743,Johnson & Johnson Vaccination,10:00:00,22:00:00,1:00:00,13
2398,179116,306221,Moderna Vaccination,10:30:00,21:00:00,48:00:00,11
2399,637869,279601,Moderna Vaccination,11:30:00,20:30:00,36:00:00,6
2400,474029,680743,PCR Testing,11:30:00,20:30:00,36:00:00,13
2401,277422,504624,PCR Testing,7:30:00,20:30:00,24:00:00,7
2402,670643,644148,Moderna Vaccination,9:30:00,21:00:00,24:00:00,9
2403,932789,912258,Antibody Test,8:30:00,22:30:00,48:00:00,8
2404,113602,115735,Johnson & Johnson Vaccination,9:30:00,21:30:00,0:45:00,0
2405,670667,181119,Rapid Test,11:30:00,20:00:00,24:00:00,7
2406,441300,115508,PCR Testing,11:30:00,22:30:00,48:00:00,7
2407,703455,865077,PCR Testing,11:30:00,22:00:00,24:00:00,7
2408,408544,515094,Johnson & Johnson Vaccination,11:30:00,23:30:00,1:00:00,12
2409,769000,507113,Pfizer Vaccination,11:30:00,23:30:00,0:30:00,6
2410,343045,439530,Pfizer Vaccination,10:00:00,21:30:00,1:00:00,11
2411,801801,508725,PCR Testing,9:30:00,20:30:00,48:00:00,13
2412,277519,148535,Moderna Vaccination,7:30:00,22:00:00,36:00:00,6
2413,736276,242929,Pfizer Vaccination,8:00:00,23:30:00,1:00:00,8
2414,834583,576573,Moderna Vaccination,7:30:00,23:00:00,48:00:00,8
2415,211997,820466,Pfizer Vaccination,8:00:00,21:00:00,0:30:00,0
2416,277537,771139,Moderna Vaccination,11:00:00,22:00:00,36:00:00,8
2417,244784,506757,Antibody Test,8:30:00,21:30:00,24:00:00,13
2418,474164,936759,PCR Testing,11:30:00,22:30:00,24:00:00,13
2419,670782,312198,Antibody Test,11:30:00,23:30:00,36:00:00,0
2420,146503,736129,Rapid Test,9:00:00,20:30:00,36:00:00,10
2421,441428,815930,PCR Testing,8:00:00,20:00:00,36:00:00,0
2422,146518,912258,Rapid Test,11:00:00,0:00:00,36:00:00,9
2423,113751,136260,Moderna Vaccination,8:30:00,21:30:00,48:00:00,12
2424,506970,752444,PCR Testing,10:30:00,23:00:00,36:00:00,8
2425,310365,983941,Antibody Test,10:30:00,23:00:00,36:00:00,5
2426,146535,420933,Moderna Vaccination,9:30:00,23:00:00,24:00:00,13
2427,539768,736140,Antibody Test,7:30:00,23:30:00,36:00:00,0
2428,572538,979854,Antibody Test,11:00:00,21:00:00,24:00:00,9
2429,638077,435088,Antibody Test,8:30:00,0:00:00,24:00:00,6
2430,900224,166801,Antibody Test,7:30:00,0:00:00,24:00:00,5
2431,310403,115602,Antibody Test,9:00:00,22:30:00,24:00:00,9
2432,572547,344893,PCR Testing,9:00:00,22:00:00,36:00:00,7
2433,310406,271432,Moderna Vaccination,9:00:00,20:00:00,24:00:00,7
2434,638094,769275,Pfizer Vaccination,10:00:00,21:30:00,0:30:00,9
2435,867471,715667,Antibody Test,11:00:00,21:30:00,24:00:00,9
2436,310427,646036,Antibody Test,11:00:00,20:30:00,36:00:00,7
2437,769189,553879,Antibody Test,8:00:00,22:30:00,48:00:00,7
2438,539815,129947,Antibody Test,9:00:00,22:00:00,48:00:00,10
2439,408744,215939,Rapid Test,9:00:00,22:00:00,36:00:00,8
2440,900269,678812,Antibody Test,8:00:00,23:30:00,36:00:00,5
2441,769202,898125,Moderna Vaccination,11:30:00,0:00:00,36:00:00,0
2442,801972,789588,Moderna Vaccination,11:00:00,21:00:00,24:00:00,11
2443,244917,979998,Johnson & Johnson Vaccination,10:00:00,21:00:00,1:00:00,12
2444,507068,269214,Antibody Test,11:30:00,23:30:00,36:00:00,12
2445,801986,506757,Rapid Test,9:00:00,21:00:00,48:00:00,10
2446,408772,758818,Johnson & Johnson Vaccination,9:00:00,21:00:00,0:30:00,8
2447,343243,185149,PCR Testing,10:30:00,20:30:00,36:00:00,10
2448,703692,806144,Pfizer Vaccination,7:30:00,22:30:00,0:45:00,6
2449,703698,987277,PCR Testing,8:00:00,0:00:00,24:00:00,5
2450,310484,394056,PCR Testing,7:30:00,23:30:00,36:00:00,10
2451,638168,466178,Pfizer Vaccination,8:00:00,22:30:00,0:30:00,11
2452,441577,670979,Pfizer Vaccination,9:00:00,0:00:00,1:00:00,6
2453,736511,941144,Moderna Vaccination,10:00:00,0:00:00,48:00:00,8
2454,670977,312198,Rapid Test,9:00:00,22:00:00,48:00:00,13
2455,670995,871326,Antibody Test,10:00:00,20:00:00,48:00:00,0
2456,277783,983941,Rapid Test,10:00:00,21:30:00,36:00:00,6
2457,605464,857347,Pfizer Vaccination,9:30:00,20:00:00,0:30:00,7
2458,998684,926810,Moderna Vaccination,11:30:00,21:30:00,48:00:00,13
2459,867619,170910,Antibody Test,7:30:00,20:00:00,48:00:00,9
2460,343334,711717,Johnson & Johnson Vaccination,7:30:00,20:30:00,0:45:00,13
2461,146727,552025,Moderna Vaccination,8:30:00,22:30:00,24:00:00,6
2462,474415,347044,Antibody Test,8:00:00,20:30:00,48:00:00,0
2463,736570,175148,Johnson & Johnson Vaccination,10:00:00,22:00:00,1:00:00,8
2464,802112,910429,Moderna Vaccination,8:30:00,21:30:00,36:00:00,11
2465,605504,736140,Rapid Test,8:30:00,21:30:00,48:00:00,13
2466,343363,306221,Johnson & Johnson Vaccination,9:30:00,22:00:00,1:00:00,6
2467,671061,279601,Johnson & Johnson Vaccination,11:30:00,21:30:00,0:30:00,10
2468,933215,341253,Pfizer Vaccination,9:30:00,20:00:00,1:00:00,10
2469,867683,979854,Rapid Test,11:30:00,22:30:00,48:00:00,5
2470,146793,385956,Antibody Test,10:30:00,23:30:00,36:00:00,8
2471,703858,510886,Antibody Test,10:00:00,20:00:00,24:00:00,6
2472,507250,408394,PCR Testing,7:30:00,0:00:00,24:00:00,13
2473,310644,435088,Rapid Test,11:30:00,21:30:00,48:00:00,6
2474,638324,644148,Johnson & Johnson Vaccination,9:30:00,21:00:00,1:00:00,13
2475,146813,738214,Antibody Test,9:30:00,23:30:00,36:00:00,13
2476,343431,679183,Pfizer Vaccination,9:00:00,20:00:00,0:45:00,13
2477,507319,166801,Rapid Test,7:30:00,23:00:00,36:00:00,9
2478,900546,932685,PCR Testing,8:30:00,20:00:00,48:00:00,8
2479,376261,426831,PCR Testing,8:00:00,23:00:00,48:00:00,8
2480,605640,650513,Pfizer Vaccination,10:00:00,20:30:00,1:00:00,9
2481,802250,193589,Johnson & Johnson Vaccination,8:00:00,22:00:00,1:00:00,8
2482,245208,974096,Pfizer Vaccination,8:30:00,21:30:00,0:30:00,13
2483,114139,115602,Rapid Test,11:00:00,23:30:00,36:00:00,7
2484,507361,148535,Johnson & Johnson Vaccination,8:00:00,22:00:00,0:45:00,13
2485,179683,576573,Johnson & Johnson Vaccination,10:30:00,23:00:00,0:30:00,12
2486,409061,861459,Pfizer Vaccination,11:00:00,21:00:00,1:00:00,9
2487,933358,715667,Rapid Test,11:30:00,20:30:00,48:00:00,6
2488,703985,408671,Moderna Vaccination,10:00:00,0:00:00,24:00:00,8
2489,605694,480354,Moderna Vaccination,9:30:00,0:00:00,24:00:00,0
2490,376328,591125,Pfizer Vaccination,9:00:00,23:00:00,1:00:00,6
2491,638475,845071,Pfizer Vaccination,11:00:00,20:30:00,0:45:00,0
2492,343575,646036,Rapid Test,10:30:00,21:30:00,48:00:00,8
2493,310808,730023,Antibody Test,9:30:00,22:30:00,48:00:00,13
2494,441881,613656,Pfizer Vaccination,8:00:00,22:30:00,1:00:00,11
2495,474656,797519,PCR Testing,9:30:00,0:00:00,48:00:00,9
2496,343586,167523,Moderna Vaccination,7:30:00,21:30:00,36:00:00,6
2497,376363,633921,Johnson & Johnson Vaccination,8:30:00,20:00:00,0:45:00,11
2498,605749,191401,Antibody Test,11:30:00,0:00:00,24:00:00,13
2499,572984,578841,Pfizer Vaccination,10:30:00,0:00:00,0:45:00,5
2500,769593,553810,PCR Testing,9:00:00,21:00:00,24:00:00,9
2501,736847,406629,Moderna Vaccination,8:00:00,21:30:00,48:00:00,9
2502,278104,337001,Moderna Vaccination,10:00:00,21:00:00,24:00:00,0
2503,147034,304043,Antibody Test,8:30:00,23:00:00,36:00:00,8
2504,343661,420933,Johnson & Johnson Vaccination,8:30:00,21:30:00,1:00:00,5
2505,867956,553879,Rapid Test,11:30:00,22:00:00,24:00:00,5
2506,474741,261226,Moderna Vaccination,9:30:00,20:30:00,48:00:00,8
2507,835196,361577,Moderna Vaccination,9:00:00,22:30:00,48:00:00,9
2508,278145,646427,Pfizer Vaccination,11:00:00,21:30:00,0:30:00,8
2509,900756,271432,Johnson & Johnson Vaccination,11:00:00,23:00:00,0:30:00,6
2510,999061,898125,Johnson & Johnson Vaccination,9:00:00,23:00:00,1:00:00,10
2511,278166,762797,Antibody Test,10:30:00,21:00:00,36:00:00,5
2512,802458,998684,Pfizer Vaccination,8:00:00,22:00:00,0:45:00,9
2513,736924,261017,Rapid Test,9:00:00,22:30:00,36:00:00,7
2514,278176,490328,PCR Testing,9:00:00,21:00:00,48:00:00,8
2515,769707,941144,Johnson & Johnson Vaccination,9:00:00,0:00:00,0:45:00,7
2516,704172,418926,Moderna Vaccination,10:00:00,21:30:00,36:00:00,6
2517,835248,884000,Pfizer Vaccination,10:00:00,23:00:00,0:45:00,11
2518,900788,396401,Moderna Vaccination,8:30:00,22:00:00,36:00:00,9
2519,704183,445529,Johnson & Johnson Vaccination,10:30:00,23:30:00,1:00:00,0
2520,999103,441262,Antibody Test,7:30:00,20:00:00,24:00:00,5
2521,573120,705649,Moderna Vaccination,8:30:00,23:00:00,24:00:00,12
2522,605898,125787,PCR Testing,9:30:00,22:00:00,36:00:00,5
2523,769748,754604,Antibody Test,11:00:00,22:00:00,36:00:00,6
2524,573147,990128,Antibody Test,8:00:00,23:30:00,24:00:00,7
2525,245468,109857,Pfizer Vaccination,11:30:00,23:30:00,1:00:00,13
2526,704222,420785,Antibody Test,10:00:00,0:00:00,36:00:00,6
2527,900836,185636,Pfizer Vaccination,9:30:00,22:30:00,0:30:00,7
2528,212710,783276,Antibody Test,11:00:00,20:30:00,48:00:00,7
2529,409319,369500,PCR Testing,9:00:00,0:00:00,48:00:00,11
2530,900851,301919,PCR Testing,9:30:00,23:30:00,36:00:00,9
2531,802548,267187,Antibody Test,11:30:00,0:00:00,24:00:00,12
2532,212728,269211,Rapid Test,9:00:00,20:00:00,36:00:00,6
2533,409351,621685,Moderna Vaccination,11:00:00,22:30:00,24:00:00,11
2534,802570,552025,Johnson & Johnson Vaccination,10:30:00,20:30:00,1:00:00,11
2535,671499,863524,Pfizer Vaccination,11:00:00,21:30:00,0:45:00,5
2536,802571,807777,PCR Testing,10:30:00,22:00:00,48:00:00,13
2537,999193,785702,Pfizer Vaccination,8:00:00,23:30:00,1:00:00,13
2538,966448,893795,PCR Testing,8:00:00,21:00:00,24:00:00,9
2539,442161,910429,Johnson & Johnson Vaccination,11:00:00,21:00:00,1:00:00,7
2540,507699,759081,Pfizer Vaccination,7:30:00,22:00:00,1:00:00,7
2541,376631,439400,Johnson & Johnson Vaccination,8:30:00,23:00:00,0:45:00,6
2542,278333,736554,Pfizer Vaccination,9:30:00,0:00:00,1:00:00,6
2543,245575,248675,PCR Testing,10:00:00,22:30:00,24:00:00,12
2544,933715,414639,Antibody Test,11:30:00,22:30:00,48:00:00,7
2545,671593,969574,PCR Testing,9:30:00,20:00:00,36:00:00,7
2546,376691,207805,Antibody Test,8:30:00,22:00:00,48:00:00,6
2547,180091,129947,Rapid Test,10:30:00,23:30:00,48:00:00,6
2548,147338,232384,Antibody Test,11:30:00,22:00:00,24:00:00,10
2549,573324,296061,Moderna Vaccination,8:30:00,20:00:00,24:00:00,9
2550,540561,298284,Pfizer Vaccination,9:00:00,23:30:00,0:45:00,10
2551,343966,379751,PCR Testing,9:30:00,23:00:00,48:00:00,7
2552,966564,992556,Pfizer Vaccination,8:00:00,20:00:00,1:00:00,7
2553,311207,302018,Antibody Test,7:30:00,20:00:00,36:00:00,11
2554,212906,768960,Antibody Test,10:00:00,0:00:00,24:00:00,11
2555,606127,980272,Pfizer Vaccination,9:30:00,22:30:00,0:30:00,7
2556,933813,455521,PCR Testing,10:00:00,0:00:00,48:00:00,11
2557,245686,343348,Pfizer Vaccination,11:30:00,22:00:00,0:45:00,6
2558,671671,337001,Johnson & Johnson Vaccination,10:30:00,23:30:00,0:45:00,9
2559,901045,785258,PCR Testing,9:00:00,20:30:00,48:00:00,9
2560,212923,678812,Rapid Test,9:30:00,20:30:00,48:00:00,7
2561,901054,461674,PCR Testing,8:30:00,22:00:00,24:00:00,9
2562,245697,269214,Rapid Test,9:30:00,22:30:00,48:00:00,5
2563,180163,261226,Johnson & Johnson Vaccination,7:30:00,20:00:00,0:45:00,0
2564,344004,418926,Johnson & Johnson Vaccination,9:00:00,20:30:00,0:30:00,7
2565,704453,785349,Antibody Test,10:00:00,21:30:00,24:00:00,11
2566,344016,871326,Rapid Test,9:00:00,0:00:00,36:00:00,6
2567,180183,170910,Rapid Test,9:00:00,0:00:00,36:00:00,8
2568,278489,302206,Moderna Vaccination,9:00:00,23:00:00,24:00:00,9
2569,114653,347044,Rapid Test,9:30:00,0:00:00,48:00:00,8
2570,704491,396401,Johnson & Johnson Vaccination,9:00:00,23:30:00,1:00:00,11
2571,475117,705649,Johnson & Johnson Vaccination,9:30:00,0:00:00,0:30:00,5
2572,245743,385956,Rapid Test,11:00:00,21:00:00,48:00:00,7
2573,835578,621685,Johnson & Johnson Vaccination,9:00:00,22:30:00,0:30:00,0
2574,475130,592748,PCR Testing,11:00:00,23:30:00,48:00:00,7
2575,278522,555973,Antibody Test,8:00:00,23:00:00,48:00:00,11
2576,245757,605316,Moderna Vaccination,11:30:00,22:30:00,48:00:00,12
2577,835583,224373,Johnson & Johnson Vaccination,7:30:00,21:00:00,0:45:00,11
2578,442371,322416,PCR Testing,9:30:00,23:30:00,48:00:00,12
2579,933896,607356,Johnson & Johnson Vaccination,11:30:00,23:30:00,0:30:00,8
2580,573453,970041,Pfizer Vaccination,10:00:00,20:30:00,0:30:00,7
2581,966676,517063,Antibody Test,10:30:00,21:00:00,36:00:00,5
2582,213015,388410,Pfizer Vaccination,11:00:00,22:30:00,0:30:00,10
2583,245798,492401,PCR Testing,11:30:00,22:00:00,36:00:00,5
2584,737326,615556,Moderna Vaccination,11:30:00,23:30:00,24:00:00,5
2585,507955,296061,Johnson & Johnson Vaccination,8:30:00,20:00:00,0:45:00,6
2586,802868,605316,Johnson & Johnson Vaccination,10:30:00,22:30:00,0:30:00,12
2587,311358,510886,Rapid Test,11:30:00,21:30:00,24:00:00,8
2588,114766,299976,Antibody Test,8:00:00,21:30:00,36:00:00,12
2589,868437,738214,Rapid Test,9:00:00,20:30:00,48:00:00,6
2590,475227,879750,Moderna Vaccination,11:30:00,20:30:00,48:00:00,8
2591,278620,615556,Johnson & Johnson Vaccination,10:00:00,20:00:00,0:30:00,9
2592,409700,779207,Antibody Test,9:30:00,0:00:00,36:00:00,6
2593,409705,893810,PCR Testing,9:00:00,0:00:00,24:00:00,10
2594,213108,959806,Pfizer Vaccination,9:30:00,23:30:00,1:00:00,12
2595,508043,730023,Rapid Test,11:00:00,20:30:00,24:00:00,6
2596,376994,812165,Moderna Vaccination,8:00:00,23:30:00,48:00:00,8
2597,606374,625522,PCR Testing,9:30:00,20:30:00,24:00:00,5
2598,540839,549835,Antibody Test,10:00:00,21:00:00,36:00:00,10
2599,770219,582603,Antibody Test,9:30:00,22:30:00,36:00:00,9
2600,311476,473977,PCR Testing,7:30:00,23:30:00,24:00:00,6
2601,344247,191401,Rapid Test,10:30:00,22:30:00,36:00:00,5
