,0,1
3220,378237,151583
3221,295143,887878
3222,322100,857904
3223,159229,486210
3224,658963,257539
3225,229621,431308
3226,652240,144935
3227,629764,309559
3228,349509,155476
3229,822408,676457
3230,705649,734869
3231,688167,360955
3232,961072,826602
3233,575314,877906
3234,385956,245743
3235,685606,547964
3236,737372,623881
3237,318085,733226
3238,503537,490554
3239,779261,248459
3240,322100,433389
3241,225331,819578
3242,401545,952350
3243,755994,691125
3244,341253,575624
3245,534864,399052
3246,561481,595623
3247,195968,413754
3248,580086,434503
3249,369500,866647
3250,734153,505242
3251,415817,295844
3252,236369,961864
3253,401960,600288
3254,771139,277537
3255,711717,111162
3256,826953,455681
3257,382721,981388
3258,608043,975820
3259,742074,634382
3260,815930,441428
3261,536468,224883
3262,437888,258682
3263,190705,234529
3264,782999,338717
3265,736129,766144
3266,112288,643441
3267,223853,536191
3268,227624,398421
3269,312198,999904
3270,241303,877155
3271,277032,861557
3272,167523,343586
3273,881628,735430
3274,883898,381264
3275,941144,769707
3276,248008,460964
3277,771704,651821
3278,474729,718786
3279,118492,227869
3280,234257,570541
3281,342141,787183
3282,492401,572058
3283,447177,536370
3284,192938,857656
3285,105073,827240
3286,309307,295663
3287,554353,123395
3288,271432,806008
3289,568754,315839
3290,109857,245468
3291,443053,240874
3292,432018,581431
3293,896343,118389
3294,514445,892388
3295,678812,212923
3296,254716,895536
3297,145944,105163
3298,261631,842084
3299,725459,958241
3300,241171,514761
3301,811476,302902
3302,377405,892332
3303,806144,809372
3304,434749,138648
3305,302018,311207
3306,944769,829986
3307,688839,367815
3308,736484,873768
3309,254716,796563
3310,785702,412130
3311,839288,881954
3312,137969,635622
3313,110595,163876
3314,192028,510434
3315,500142,956000
3316,195716,571429
3317,317343,909150
3318,654920,776843
3319,839288,712777
3320,774197,164537
3321,987017,879961
3322,422328,466223
3323,592419,138248
3324,771613,880364
3325,784740,104490
3326,111337,368043
3327,274441,950448
3328,536659,524830
3329,224623,868825
3330,442421,524938
3331,575660,888416
3332,394241,279437
3333,384592,577024
3334,106936,302407
3335,845344,707112
3336,926810,998684
3337,624666,655568
3338,870188,415614
3339,863524,671499
3340,874984,758825
3341,315917,400130
3342,202186,545665
3343,190465,557100
3344,408671,118599
3345,313941,992957
3346,215559,991999
3347,330915,145601
3348,252694,734385
3349,424070,525651
3350,327261,389946
3351,785349,898313
3352,591524,646966
3353,252128,723631
3354,184146,453312
3355,795652,765727
3356,745448,914177
3357,564838,848015
3358,629001,823802
3359,463002,625118
3360,316124,538468
3361,215939,541090
3362,416431,695236
3363,378551,840385
3364,467699,766500
3365,380093,508757
3366,438778,894650
3367,115602,114139
3368,426582,829226
3369,921269,720146
3370,415817,984092
3371,377405,994069
3372,730576,125610
3373,463002,199498
3374,552025,773661
3375,879259,109327
3376,216202,178286
3377,940496,266957
3378,823329,622916
3379,211210,726392
3380,195968,156485
3381,139469,198872
3382,779207,409700
3383,225331,950911
3384,354095,457725
3385,704164,119183
3386,848161,756766
3387,774648,239110
3388,911568,920522
3389,806253,450931
3390,872154,685757
3391,998684,802458
3392,190580,788379
3393,669730,393590
3394,954385,819407
3395,261017,668295
3396,142307,706795
3397,313972,567673
3398,911655,691887
3399,439400,376631
3400,554353,544675
3401,676085,756700
3402,591125,514949
3403,893167,528866
3404,858528,465995
3405,455844,774186
3406,110823,658636
3407,620493,422219
3408,535979,549978
3409,253437,874795
3410,337331,479708
3411,343348,154757
3412,434896,667719
3413,258734,668294
3414,566001,895418
3415,752197,630227
3416,746236,538929
3417,404082,858380
3418,604868,963710
3419,504453,402264
3420,846862,571776
3421,193544,477964
3422,641332,790886
3423,617125,236294
3424,789695,479857
3425,944769,598603
3426,222762,716215
3427,308654,713985
3428,567703,430368
3429,215559,432891
3430,885986,771718
3431,327261,613347
3432,168991,445725
3433,727535,271638
3434,642814,123501
3435,289463,863507
3436,587188,943752
3437,241303,482953
3438,606563,661382
3439,658963,584689
3440,136260,675480
3441,180514,365818
3442,369500,409319
3443,761497,292820
3444,298284,739961
3445,265360,180689
3446,354196,419899
3447,863524,154829
3448,450044,383008
3449,239212,554924
3450,862670,532104
3451,306221,150838
3452,938374,727724
3453,391956,341280
3454,466178,644835
3455,112288,258933
3456,710028,279223
3457,503736,684209
3458,218516,672673
3459,250040,919360
3460,381043,262844
3461,361577,835196
3462,318144,865273
3463,518623,203002
3464,289351,368099
3465,127520,927834
3466,569404,131853
3467,484486,106008
3468,905514,529550
3469,970295,974132
3470,973599,698793
3471,858605,791609
3472,828806,386023
3473,650429,377702
3474,176679,632076
3475,862670,234173
3476,489010,486977
3477,605390,703016
3478,139233,159302
3479,233925,857880
3480,842385,893187
3481,997621,954936
3482,483800,107338
3483,365339,665977
3484,674795,899095
3485,575660,527458
3486,736554,608847
3487,267793,552220
3488,922274,864788
3489,739645,167474
3490,482124,926546
3491,447851,876959
3492,930390,272080
3493,120876,295226
3494,515094,937119
3495,190580,230896
3496,567703,628252
3497,598751,571355
3498,420040,330195
3499,724468,739244
3500,780766,565301
3501,232384,341112
3502,406629,144906
3503,970041,876010
3504,759081,384335
3505,507716,284983
3506,462828,160625
3507,234257,797389
3508,576573,570417
3509,258218,560723
3510,160068,202252
3511,243181,935735
3512,226693,446512
3513,525778,813905
3514,455844,545883
3515,187857,879305
3516,302238,512385
3517,622240,554993
3518,106936,692682
3519,490157,598625
3520,109857,969151
3521,828806,479407
3522,995493,787943
3523,156629,639470
3524,443053,270938
3525,797519,374908
3526,406629,380806
3527,666429,369234
3528,519115,439994
3529,615169,206946
3530,753810,820721
3531,302206,937855
3532,116175,250815
3533,182067,883806
3534,289463,339468
3535,451229,437019
3536,261226,577579
3537,688341,723588
3538,372397,545358
3539,817572,105529
3540,954511,492735
3541,449207,337536
3542,606586,234763
3543,416431,240954
3544,843454,620799
3545,399557,528052
3546,598807,794734
3547,619265,239781
3548,983351,169462
3549,870188,485616
3550,234257,925422
3551,363952,348559
3552,536659,230649
3553,885090,203878
3554,711820,178255
3555,105665,152864
3556,312694,806648
3557,857347,153932
3558,150723,873813
3559,566910,849350
3560,343947,419768
3561,926405,341067
3562,343348,150387
3563,671896,854618
3564,893795,966448
3565,568754,156831
3566,959806,117865
3567,738214,705516
3568,379421,927802
3569,725273,658862
3570,238236,600910
3571,483800,991167
3572,952627,102705
3573,845071,638475
3574,992675,582659
3575,592419,369857
3576,585128,582718
3577,898125,999061
3578,435088,310644
3579,303336,330858
3580,694879,860330
3581,856210,985504
3582,715667,867471
3583,180123,290548
3584,520268,623667
3585,584154,136090
3586,727109,262560
3587,845281,944306
3588,650429,905806
3589,535873,216340
3590,233434,975302
3591,580086,432525
3592,670743,277420
3593,403614,134179
3594,200975,398780
3595,510886,797147
3596,147567,132582
3597,893711,436924
3598,105665,742060
3599,705649,970191
3600,695952,843326
3601,232170,204230
3602,554335,937477
3603,445989,388343
3604,118209,321522
3605,176679,464533
3606,403614,821874
3607,627391,498822
3608,100148,354605
3609,615925,354998
3610,302238,508609
3611,698692,332256
3612,821217,553658
3613,198270,909408
3614,925315,155103
3615,979998,969369
3616,282825,755740
3617,245304,356624
3618,566236,306659
3619,615169,799630
3620,326384,928180
3621,397881,435690
3622,876260,123238
3623,115508,441300
3624,678093,788750
3625,637169,592461
3626,317343,225211
3627,599856,256250
3628,769297,842429
3629,763803,257894
3630,365294,730462
3631,863524,514737
3632,774864,828385
3633,707039,926650
3634,379751,309807
3635,945200,510911
3636,603995,687684
3637,342141,460503
3638,568754,452286
3639,372397,810838
3640,736788,257010
3641,300574,519874
3642,142307,372301
3643,674070,857696
3644,451372,276085
3645,943552,288183
3646,445938,283970
3647,274441,295181
3648,429280,677370
3649,155267,225994
3650,315979,497677
3651,896443,616358
3652,932685,900546
3653,751837,166557
3654,728030,476789
3655,261631,808414
3656,823329,131319
3657,639481,530839
3658,487572,821673
3659,911568,527984
3660,932685,208016
3661,751206,581440
3662,905514,265579
3663,806144,678135
3664,539670,443996
3665,834979,872669
3666,261631,739357
3667,957044,110456
3668,245915,690405
3669,901265,919499
3670,441262,868828
3671,426831,535818
3672,438864,108207
3673,893167,529386
3674,915657,921087
3675,932685,505965
3676,202186,976577
3677,403095,883248
3678,313318,680671
3679,191401,242559
3680,987233,262732
3681,798707,914417
3682,215939,635092
3683,711820,377236
3684,358915,271015
3685,238236,301712
3686,983351,628149
3687,669906,134090
3688,394536,969186
3689,223853,829726
3690,105068,108753
3691,151663,198140
3692,629764,314098
3693,510886,439131
3694,216202,217219
3695,316694,285602
3696,970931,166424
3697,745615,198875
3698,629001,691989
3699,405860,531599
3700,492401,245798
3701,385956,832341
3702,157553,353939
3703,442327,160150
3704,861459,318127
3705,466178,383232
3706,533101,399578
3707,180402,625911
3708,292054,546101
3709,876210,392386
3710,337331,218221
3711,739645,856511
3712,366620,360688
3713,755994,136390
3714,228890,969056
3715,915165,382089
3716,301919,962186
3717,426831,276593
3718,774648,104847
3719,262788,502389
3720,391956,764774
3721,318085,301567
3722,395615,167567
3723,659004,389746
3724,271432,511668
3725,381043,820823
3726,379751,566739
3727,896578,586154
3728,912528,676680
3729,193589,802250
3730,785349,902122
3731,966434,327644
3732,855894,776721
3733,379751,343966
3734,949890,647377
3735,354605,759177
3736,742074,498783
3737,513555,355812
3738,752257,860122
3739,728426,614562
3740,395109,747022
3741,993429,394750
3742,373974,181641
3743,191401,509068
3744,428663,503672
3745,969574,599392
3746,180514,560719
3747,228964,390019
3748,493014,715617
3749,262297,690647
3750,103861,345259
3751,655761,958083
3752,251057,899308
3753,237380,420304
3754,289463,728139
3755,517063,149270
3756,493014,911703
3757,815930,270748
3758,358895,332892
3759,600415,201769
3760,493014,414816
3761,242929,448728
3762,992675,508896
3763,783276,508533
3764,568979,980880
3765,794746,820930
3766,697574,972110
3767,115735,307359
3768,122487,315317
3769,361489,473617
3770,121856,542726
3771,885986,120478
3772,391956,958300
3773,280298,719571
3774,235339,517435
3775,629344,206809
3776,725273,527272
3777,269211,344876
3778,378237,675895
3779,186713,102744
3780,764510,335468
3781,442678,760430
3782,432018,192123
3783,901265,820278
3784,612394,885139
3785,315917,305105
3786,650513,251885
3787,774648,532831
3788,563396,593542
3789,484486,759571
3790,442678,628205
3791,977629,667652
3792,350117,289279
3793,942321,627173
3794,376945,459393
3795,744838,811718
3796,795609,378417
3797,753171,814521
3798,806101,181540
3799,875180,760638
3800,399557,755609
3801,577301,939748
3802,618889,663046
3803,723302,563322
3804,467699,174571
3805,816744,905039
3806,669906,561769
3807,574415,280503
3808,901265,820711
3809,195899,974063
3810,142307,702464
3811,861459,409061
3812,451229,173148
3813,528579,855290
3814,324588,149796
3815,675462,188839
3816,306221,179116
3817,428663,203150
3818,406629,577190
3819,973599,572328
3820,925192,551608
3821,234185,924890
3822,970931,331553
3823,945200,903388
3824,938374,857515
3825,376148,970157
3826,350117,286630
3827,462647,582823
3828,122487,979417
3829,192028,841835
3830,400978,351116
3831,979151,166402
3832,754604,570552
3833,979998,575295
3834,156629,935441
3835,724468,584773
3836,283189,861631
3837,147729,496585
3838,118209,517577
3839,125787,637247
3840,284254,741056
3841,398671,909391
3842,825111,354219
3843,312198,897541
3844,313972,369054
3845,376148,417937
3846,910429,802112
3847,651639,823110
3848,746236,438945
3849,926810,865673
3850,279601,209836
3851,655761,826227
3852,176134,819292
3853,121856,634654
3854,161386,226445
3855,841981,562507
3856,716133,937527
3857,125787,667141
3858,190705,921689
3859,396401,704491
3860,615925,650264
3861,961072,959908
3862,669730,131409
3863,842932,447650
3864,688341,299652
3865,127520,697472
3866,515803,982843
3867,416431,992687
3868,858528,758116
3869,352066,294099
3870,887537,138764
3871,156629,371935
3872,568024,505656
3873,745729,166709
3874,322416,173751
3875,938374,168141
3876,625522,960352
3877,794746,558704
3878,315979,632600
3879,949572,835867
3880,280298,491513
3881,592748,637579
3882,744838,413765
3883,420933,111781
3884,694879,990835
3885,601607,514488
3886,591125,376328
3887,583636,781480
3888,569404,754095
3889,421760,383993
3890,418796,149948
3891,761497,555744
3892,654920,193540
3893,199894,447644
3894,280298,653336
3895,218966,753208
3896,337001,544084
3897,506757,930036
3898,302238,866486
3899,192938,499830
3900,812165,512550
3901,445018,304903
3902,490632,119083
3903,435366,475727
3904,195899,379956
3905,504624,926070
3906,941850,317221
3907,987922,963858
3908,648995,780397
3909,171530,486684
3910,366620,753817
3911,886128,774031
3912,504857,249000
3913,122275,451479
3914,784740,298697
3915,151663,689513
3916,941144,773132
3917,780766,923798
3918,774648,727539
3919,408717,836026
3920,478528,213261
3921,129947,312159
3922,217029,191385
3923,807777,470687
3924,818500,351869
3925,944769,600623
3926,323969,563634
3927,170910,476107
3928,998856,349047
3929,227010,975000
3930,439400,773404
3931,441262,537758
3932,516389,858245
3933,893636,924816
3934,426582,698068
3935,617125,242215
3936,666991,672265
3937,441106,862934
3938,547112,661758
3939,285275,175317
3940,594396,991204
3941,490632,872234
3942,168072,885681
3943,252128,824155
3944,414639,668767
3945,534864,924499
3946,150723,410693
3947,643196,164954
3948,235915,302532
3949,475940,109565
3950,187782,577603
3951,605779,679499
3952,734153,246895
3953,103076,273500
3954,622240,521207
3955,731692,567579
3956,343348,810581
3957,347044,474415
3958,271432,543568
3959,256153,363324
3960,516389,660823
3961,786107,122859
3962,254716,504462
3963,532230,218788
3964,436467,856575
3965,288067,712137
3966,884000,346534
3967,528579,429600
3968,309307,393563
3969,344893,572547
3970,304043,148772
3971,424070,886629
3972,771704,948475
3973,885090,759683
3974,706315,156317
3975,439530,218868
3976,115735,572023
3977,253174,448505
3978,528579,266210
3979,786107,447300
3980,932685,601524
3981,817572,103990
3982,800687,356470
3983,815392,922562
3984,912937,356334
3985,370637,254216
3986,621685,250071
3987,938966,833496
3988,420040,888356
3989,567703,826361
3990,876507,322849
3991,185149,473008
3992,537883,149604
3993,680743,797209
3994,301919,369967
3995,388410,188156
3996,490328,503385
3997,199894,611262
3998,171263,903265
3999,437778,149698
4000,207805,666327
4001,669906,690794
4002,420785,373954
4003,567703,431476
4004,388556,354864
4005,706953,564658
4006,817809,532698
4007,252694,764844
4008,507227,970393
4009,310238,833686
4010,423068,836182
4011,768960,111800
4012,354702,891834
4013,566001,471567
4014,376148,646989
4015,234866,478961
4016,845344,972908
4017,267187,734251
4018,645869,144059
4019,938966,770576
4020,504624,277422
4021,893636,963650
4022,193589,406531
4023,506757,405996
4024,898069,703348
4025,236369,309428
4026,580086,399857
4027,211210,987689
4028,128861,186976
4029,471383,626298
4030,378237,319948
4031,915580,984832
4032,136390,349628
4033,544727,815516
4034,217826,962781
4035,848161,101998
4036,269211,209381
4037,685606,978295
4038,381043,624071
4039,848161,626853
4040,136390,345176
4041,382721,483984
4042,942770,275126
4043,421388,285191
4044,690297,984730
4045,591125,215266
4046,958428,385566
4047,296061,507955
4048,857347,968478
4049,210258,188542
4050,405880,790459
4051,950455,887912
4052,218966,748244
4053,499456,621896
4054,184133,645352
4055,785258,929520
4056,534993,989025
4057,224373,835583
4058,145944,529906
4059,282825,889134
4060,741252,580714
4061,898125,871543
4062,408671,150635
4063,731692,825028
4064,736484,509376
4065,235339,612681
4066,347044,930571
4067,341561,684357
4068,354605,266494
4069,625522,178995
4070,566261,574201
4071,995493,363289
4072,283189,695617
4073,856210,887487
4074,312694,967194
4075,811476,992013
4076,990425,738631
4077,912937,448914
4078,848161,365357
4079,898069,834121
4080,878023,943624
4081,480354,347373
4082,205025,231724
4083,118078,642226
4084,181237,342518
4085,589411,347870
4086,573183,418416
4087,642616,613694
4088,588107,234063
4089,767869,224572
4090,337331,410786
4091,372397,882724
4092,306221,439077
4093,707039,663652
4094,313318,650852
4095,426831,536067
4096,236369,604289
4097,502598,112565
4098,111337,800825
4099,697356,604525
4100,927794,721239
4101,727109,754689
4102,482450,932008
4103,436071,453727
4104,420785,378341
4105,212702,522003
4106,110595,917669
4107,578841,186842
4108,712516,223673
4109,805229,529390
4110,751837,397169
4111,480354,249432
4112,461052,463272
4113,454097,223464
4114,752444,506970
4115,852467,169197
4116,642616,248989
4117,147567,197212
4118,767312,843856
4119,394740,846287
4120,514136,394498
4121,597532,618117
4122,112623,386000
4123,954385,360577
4124,473977,670530
4125,192672,723633
4126,350693,729290
4127,861459,252145
4128,222762,749596
4129,615169,209629
4130,795652,836521
4131,423068,905582
4132,873701,476880
4133,186703,628372
4134,324588,997409
4135,578841,248122
4136,168072,395218
4137,851081,610258
4138,932685,374764
4139,893167,723744
4140,309307,983846
4141,408717,316202
4142,123438,173452
4143,503537,587985
4144,736554,777051
4145,569404,983740
4146,251057,344839
4147,684334,103818
4148,735952,569251
4149,806101,640189
4150,783276,570351
4151,515803,286954
4152,244256,566372
4153,472807,714292
4154,186713,462461
4155,181119,670667
4156,875180,799317
4157,886128,549073
4158,725459,825241
4159,812165,774061
4160,825111,939782
4161,784991,106099
4162,650429,312146
4163,592748,667691
4164,423068,309422
4165,607923,685276
4166,504453,404176
4167,380093,315992
4168,507113,481443
4169,110823,559870
4170,997621,494244
4171,442678,725375
4172,697356,411945
4173,426582,564823
4174,514136,853181
4175,678812,213870
4176,650429,414340
4177,710028,156738
4178,421518,455382
4179,659004,291161
4180,725273,595624
4181,175806,851470
4182,214236,316817
4183,369868,836721
4184,980801,415885
4185,966434,682153
4186,650903,981738
4187,964082,846872
4188,842385,634970
4189,285275,599976
4190,711717,249130
4191,306221,707512
4192,706953,105025
4193,706061,748745
4194,648396,967814
4195,420933,343661
4196,979854,242256
4197,557452,728544
4198,250829,868788
4199,267793,355118
4200,943552,742711
4201,752197,300932
4202,607356,806425
4203,445529,544017
4204,754604,769748
4205,351726,813531
4206,513555,608507
4207,780129,486176
4208,445393,378293
4209,725273,758981
4210,315979,370329
4211,395196,979204
4212,195716,246074
4213,690587,106225
4214,323969,823496
4215,494610,804417
4216,615169,171644
4217,789695,279501
4218,113094,761398
4219,483004,451540
4220,301919,244088
4221,858605,959685
4222,825111,615093
4223,478528,909157
4224,292054,279913
4225,563396,363267
4226,240656,864243
4227,893714,666348
4228,176134,229410
4229,744838,184471
4230,399081,720878
4231,769275,219489
4232,746236,240195
4233,309512,461633
4234,914099,498634
4235,442327,879858
4236,845071,280821
4237,630812,229520
4238,912528,931953
4239,386055,962365
4240,305483,200960
4241,302238,774153
4242,500142,892196
4243,366019,251217
4244,577301,156332
4245,317958,760393
4246,526879,893869
4247,671180,673402
4248,121856,934792
4249,235915,957178
4250,757053,548501
4251,536468,352001
4252,605316,676237
4253,241171,224751
4254,896578,809586
4255,405880,268523
4256,364070,126251
4257,256153,756181
4258,267187,475778
4259,250040,855145
4260,881628,377515
4261,983351,790968
4262,759693,355721
4263,553161,429475
4264,223853,104701
4265,539007,629130
4266,655761,498659
4267,463475,470899
4268,851081,868646
4269,232384,147338
4270,365294,400841
4271,396401,900788
4272,664139,665335
4273,478522,777439
4274,610303,324671
4275,450044,387634
4276,214923,453977
4277,487572,428043
4278,602785,432851
4279,915265,911676
4280,696281,319848
4281,280298,288292
4282,180058,940592
4283,589411,849368
4284,957044,698808
4285,549835,804029
4286,547112,199873
4287,943552,976638
4288,932028,822710
4289,912258,146518
4290,209665,535161
4291,190580,919133
4292,400956,291171
4293,964082,775486
4294,937057,544605
4295,817572,958298
4296,418796,637408
4297,671180,354065
4298,234460,901779
4299,223853,139588
4300,289463,729734
4301,158182,104733
4302,954385,327780
4303,915346,321517
4304,914934,780839
4305,974306,519123
4306,235118,291264
4307,591524,479686
4308,104893,332302
4309,739887,862581
4310,678812,471735
4311,415817,197068
4312,354702,561400
4313,401960,793747
4314,416431,307848
4315,944564,792182
4316,762797,278166
4317,641332,363992
4318,535979,222377
4319,418796,902977
4320,116175,284171
4321,845071,804933
4322,786107,523756
4323,573505,820129
4324,678093,494104
4325,376148,672162
4326,694879,862092
4327,624325,915820
4328,261631,191625
4329,532230,523649
4330,159229,224344
4331,330915,672295
4332,466178,638168
4333,133054,127250
4334,309512,397790
4335,130233,250149
4336,629001,756850
4337,176679,203784
4338,688121,910346
4339,806101,381881
4340,656930,912598
4341,874984,467258
4342,566001,635637
4343,619981,968362
4344,284204,617969
4345,718202,221510
4346,592419,861354
4347,878023,681881
4348,449207,733904
4349,882858,297982
4350,461052,297977
4351,974096,482093
4352,243181,645011
4353,784740,234082
4354,845281,420791
4355,302238,639487
4356,648396,284107
4357,952627,789908
4358,210258,384769
4359,381043,426952
4360,902160,280903
4361,313972,831331
4362,637019,819837
4363,749086,912401
4364,186703,596687
4365,533101,532217
4366,445938,182170
4367,251057,644239
4368,145877,170070
4369,912258,930050
4370,302206,708994
4371,936759,865968
4372,957044,498027
4373,665423,944734
4374,544727,319826
4375,911655,299244
4376,922274,270862
4377,700557,624505
4378,834979,713822
4379,378237,975670
4380,779207,406944
4381,876694,886923
4382,944564,401600
4383,212702,130911
4384,852310,695198
4385,927794,721515
4386,834979,476072
4387,177364,277083
4388,175148,539533
4389,442421,197389
4390,950455,689978
4391,143266,715253
4392,500142,434332
4393,553810,932103
4394,846862,733165
4395,245304,969946
4396,542273,515529
4397,571006,357808
4398,351621,484086
4399,711717,310122
4400,261226,177759
4401,789695,742158
4402,873701,907390
4403,157828,231332
4404,125787,667272
4405,737372,689809
4406,306221,343363
4407,736788,154537
4408,944769,896888
4409,669371,654730
4410,992556,711724
4411,116175,714629
4412,569342,746560
4413,944769,104908
4414,919603,721255
4415,783276,212710
4416,391906,241810
4417,302206,278489
4418,818389,317098
4419,437778,449138
4420,148535,740334
4421,452896,757835
4422,289463,766722
4423,736554,278333
4424,593029,409881
4425,223934,662653
4426,696281,847093
4427,492401,244490
4428,471383,234365
4429,921269,194703
4430,160068,135667
4431,583636,455038
4432,344372,891288
4433,947634,386239
4434,828806,381001
4435,697356,798632
4436,563396,430062
4437,186713,890645
4438,774864,143206
4439,918925,836352
4440,445989,946123
4441,785349,575185
4442,506241,694765
4443,805229,627840
4444,338113,397204
4445,352066,713942
4446,949890,356998
4447,949572,548645
4448,399557,198520
4449,369868,932360
4450,583013,577223
4451,363952,709606
4452,553810,173310
4453,666094,172265
4454,942770,404904
4455,771139,543824
4456,300574,187483
4457,769275,317058
4458,603995,744000
4459,959806,450215
4460,910429,442161
4461,574415,734698
4462,979151,134749
4463,250040,823121
4464,839288,487901
4465,351726,608073
4466,443053,924572
4467,817809,207498
4468,364070,317738
4469,403990,271180
4470,437888,817459
4471,651639,203957
4472,863524,215496
4473,441262,542037
4474,426831,112626
4475,719015,953867
4476,638563,806677
4477,139233,684756
4478,207291,856570
4479,800687,909455
4480,667057,742429
4481,755796,361783
4482,795334,601924
4483,629001,461663
4484,223309,328204
4485,557452,168182
4486,674070,267301
4487,659004,454359
4488,394536,842476
4489,147178,162754
4490,846862,674612
4491,842932,178413
4492,428663,862738
4493,181237,215002
4494,684334,923950
4495,366019,288828
4496,952768,497372
4497,168923,541299
4498,708019,911267
4499,754384,405412
4500,627391,668525
4501,666094,891256
4502,489010,974046
4503,939563,117644
4504,489389,680073
4505,623485,834395
4506,536659,820218
4507,229621,920467
4508,716133,614358
4509,386055,965366
4510,799389,205871
4511,938966,535869
4512,235118,154817
4513,753171,280779
4514,104893,399037
4515,769275,638094
4516,279601,671061
4517,418408,665749
4518,767869,220063
4519,926810,249246
4520,412852,381548
4521,888839,884890
4522,615556,278620
4523,842932,574212
4524,546265,158041
4525,690587,857555
4526,837954,790632
4527,105073,305444
4528,730099,768062
4529,569342,128007
4530,789754,218735
4531,716133,975060
4532,672774,215190
4533,752257,434833
4534,283973,483254
4535,622240,414069
4536,940290,199725
4537,193589,379268
4538,248008,724377
4539,146656,480517
4540,344372,988476
4541,550892,910199
4542,185636,646386
4543,373974,907072
4544,738214,535010
4545,194843,300743
4546,193544,771171
4547,438443,134024
4548,123438,530131
4549,597532,842714
4550,483800,858200
4551,806253,213439
4552,539670,309878
4553,394056,729910
4554,408717,413783
4555,401960,992587
4556,341561,642284
4557,318144,798336
4558,715667,307812
4559,315917,926512
4560,428663,597926
4561,710567,125534
4562,438778,104978
4563,168072,788308
4564,706061,682782
4565,758818,408772
4566,317958,137924
4567,856890,762358
4568,171263,640668
4569,285275,597604
4570,490157,175286
4571,441262,961087
4572,145944,533537
4573,942321,724323
4574,879750,145299
4575,820466,678126
4576,975232,923039
4577,629764,377773
4578,667057,976494
4579,310989,391615
4580,316124,504263
4581,670406,732762
4582,707039,136169
4583,895841,140598
4584,243181,125956
4585,143266,880578
4586,638563,712475
4587,552551,905063
4588,539670,700509
4589,156629,964145
4590,712516,451820
4591,245889,394982
4592,300574,487308
4593,627106,595501
4594,744838,320156
4595,573505,558070
4596,245915,199193
4597,455844,643485
4598,729074,913201
4599,888605,778994
4600,927794,327965
4601,486827,943360
4602,582603,767544
4603,415817,558156
4604,131269,298686
4605,190705,199228
4606,861459,252796
4607,777696,518502
4608,856890,997059
4609,463002,132355
4610,932028,264048
4611,115508,112295
4612,622544,322728
4613,684334,134542
4614,759081,507699
4615,751206,192681
4616,664175,502156
4617,262297,264715
4618,745615,656816
4619,129947,180091
4620,318085,172117
4621,451372,568333
4622,262788,303110
4623,451372,829983
4624,554331,609762
4625,399473,329263
4626,672774,967717
4627,227393,491879
4628,489033,449254
4629,940496,271035
4630,724468,911912
4631,486827,315772
4632,553879,867956
4633,166008,755298
4634,654920,937415
4635,241303,653261
4636,969574,145847
4637,430052,942746
4638,565130,583542
4639,731692,763275
4640,977629,341966
4641,115508,764562
4642,232384,345629
4643,436467,199510
4644,445989,416039
4645,312694,348194
4646,974096,245208
4647,952627,102168
4648,240109,467401
4649,482450,708973
4650,690297,361548
4651,697859,650145
4652,447851,745658
4653,625522,606374
4654,452896,136962
4655,537636,576804
4656,896343,778403
4657,234866,380875
4658,283973,969965
4659,600820,269821
4660,354702,529889
4661,118209,709953
4662,387744,172450
4663,224373,806411
4664,573505,524791
4665,664175,633040
4666,222762,782518
4667,537636,834371
4668,876994,564883
4669,534993,663305
4670,171339,999774
4671,136390,414456
4672,258218,461271
4673,356024,185057
4674,387116,885382
4675,949890,151730
4676,473977,831446
4677,422328,792184
4678,482124,178149
4679,446362,421548
4680,205025,791399
4681,358915,924336
4682,914934,748219
4683,736788,579616
4684,362526,491817
4685,648129,439594
4686,646427,973349
4687,310989,287867
4688,865224,148887
4689,166801,569693
4690,650903,156343
4691,893711,766972
4692,686697,469179
4693,366620,131241
4694,450130,249345
4695,974096,477385
4696,915165,123099
4697,324588,902938
4698,184826,334344
4699,992675,872676
4700,421388,978026
4701,990425,574808
4702,912979,449305
4703,421518,620342
4704,441106,171761
4705,708294,457090
4706,241171,575791
4707,725273,463483
4708,224623,610135
4709,447851,511570
4710,862670,595824
4711,277032,469228
4712,347044,403887
4713,561041,875838
4714,730561,509438
4715,843454,226705
4716,464615,456653
4717,283189,599537
4718,267793,973396
4719,725417,987586
4720,893636,110248
4721,588107,726734
4722,206630,424716
4723,751206,708414
4724,388556,902845
4725,876260,326258
4726,493073,224055
4727,698692,923129
4728,197940,745076
4729,815392,563376
4730,807777,802571
4731,604868,336675
4732,301919,375059
4733,669985,628512
4734,983941,310365
4735,653535,330723
4736,424486,238864
4737,415817,853019
4738,837954,858783
4739,435366,218232
4740,872154,524079
4741,858528,236440
4742,944769,794585
4743,848161,627966
4744,942321,199177
4745,452173,914067
4746,863524,576022
4747,279601,411938
4748,587188,616276
4749,384592,585621
4750,567699,301944
4751,187857,747675
4752,504624,997016
4753,261226,180163
4754,102450,230026
4755,250829,477145
4756,326097,729806
4757,659004,445681
4758,779207,902970
4759,697356,804227
